property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,historical_locality_median_ppsf,historical_rental_yield_pct,derived_historical_rental_yield_log1p
PROP-1A26A301B187,7500000,Bengaluru,Veerasagara,Apartment,3,3,1,1515,4.0,4.0,,,,13.138801308097808,77.79441260412685,1.551,13.166,12.843,14.192,9.972,10.202,6.764,17.7,56584.17,35000.0,30.0,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,39.0,41.0,16.0,7,0.571,0,61,32,53,61,63.0,505.0,1.0,,1.0,6.226536669287466,,3.4339872044851463,6033.485000000001,4.594819126463018,1.7218410135314206
PROP-0D4F5382066D,5500000,Bengaluru,Bikasipura,Apartment,2,3,1,1072,3.0,4.0,,,East,12.937139367436728,77.48928196005168,2.277,5.91,8.228,3.422,1.516,6.931,0.697,28.4,25000.0,25000.0,31.25,1.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,73.2,41.0,30.0,9,0.667,0,64,34,55,64,67.3,536.0,1.5,,0.75,6.285998094508865,,3.4735180432417816,6033.485000000001,4.638293561161695,1.7295814596517192
PROP-B54658C50A6A,5500000,Mumbai,Bhayandar East,Apartment,1,2,1,500,2.0,4.0,,,,19.371136824011085,73.10136362710183,16.422,18.901,13.193,21.437,29.933,3.629,7.997,1.8,16750.0,17750.0,23.68,4.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,102,56,92,102,105.7,500.0,2.0,,0.5,6.2166061010848646,,3.205993199037187,6033.485000000001,7.060595990542779,2.0869874980208736
PROP-3F54F9F1B525,4000000,Delhi,Najafgarh,Apartment,2,3,1,850,,,,,,28.66517509407821,77.3438240849301,5.607,5.214,0.458,12.338,12.145,1.466,2.636,34.4,8406.25,8000.0,11.88,16.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,68.8,32.0,22.0,9,0.444,0,228,126,207,228,239.7,425.0,1.5,,,6.054439346269371,,2.5556757206762075,6033.485000000001,1.8719061449657737,1.0549759713225308
PROP-DF231404F805,19000000,Delhi,Dilshad Garden,Apartment,3,3,0,1500,0.0,4.0,,,,28.70387480614044,77.24750764082785,3.904,3.908,6.67,15.864,2.259,3.246,2.618,25.7,15285.71,15000.0,24.44,7.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,228,126,207,228,239.7,500.0,1.0,,0.0,6.2166061010848646,,3.2363227384719213,6033.485000000001,1.988900279026135,1.0949055200909006
PROP-84DFA6EC15D4,7719000,Chennai,Maduravoyal,Apartment,3,3,0,1245,3.0,3.0,,,,13.237010420783074,80.41048176144572,5.033,5.111,6.065,16.585,5.041,4.523,2.345,16.2,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,81,46,75,81,83.7,415.0,1.0,,1.0,6.030685260261263,,,6033.485000000001,,
PROP-B380FA6FAE17,11000000,Mumbai,Dahisar East,Apartment,1,2,0,491,18.0,21.0,,,,18.98280879391612,72.90814501963229,0.557,1.568,4.603,4.769,4.725,3.875,2.803,44.7,24700.0,24000.0,50.88,19.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,72.5,40.0,29.0,8,0.375,0,102,56,92,102,105.7,491.0,2.0,,0.857,6.198478716492308,,3.948933359448243,6033.485000000001,9.721712158172553,2.3722708591368136
PROP-96D616A2A639,25000000,Mumbai,Powai,Apartment,3,3,0,1000,6.0,6.0,,,,19.088163,72.851057,1.348,2.306,5.093,6.361,7.056,4.222,2.239,35.9,85433.7,71000.0,100.0,46.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,90,48,79,90,96.3,333.333,1.0,,1.0,5.812137502284356,,4.61512051684126,6033.485000000001,14.121191981085556,2.716097202371974
PROP-1D9EA750BF8C,22600000,Bengaluru,Rayasandra,Independent House,9,3,1,3000,,,,,,12.81694610341444,77.78447462799811,5.988,7.526,3.391,9.099,6.842,8.613,6.2,14.4,19150.0,19150.0,23.55,2.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,333.333,0.333,,,5.812137502284356,,3.200711854240529,6033.485000000001,1.2695813447783495,0.8195953848710169
PROP-2CF29FD220BC,12000000,Bengaluru,Krishnarajapura,Independent House,5,4,1,2300,,,,,,12.922354681579932,77.37931126725316,6.03,0.586,1.186,3.891,7.943,2.109,4.96,37.9,56584.17,35000.0,30.0,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,460.0,0.8,,,6.133398042996649,,3.4339872044851463,6033.485000000001,3.0265873811267268,1.3929192135271715
PROP-F74B6364D62C,2400000,Chennai,Moolakazhani,Apartment,1,2,1,482,4.0,4.0,,,,13.174277643693452,80.1699759698915,2.431,5.484,7.77,4.988,7.575,4.114,1.589,21.7,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,40.8,49.0,20.0,5,0.2,0,81,46,75,81,83.7,482.0,2.0,,1.0,6.180016653652572,,,6033.485000000001,,
PROP-F77649641B35,20000000,Delhi,Shahdara,Independent House,3,4,1,2300,,,,,,28.3269331853886,77.20548787642213,1.729,7.294,10.24,19.698,9.28,2.517,6.249,26.3,19219.0,18000.0,24.69,6.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,766.667,1.333,,,6.643356045368721,,3.2461018111217923,6033.485000000001,1.556530653150888,0.9386511257460608
PROP-9EEE4BA2F0CF,1600000,Delhi,Bharat Vihar,Apartment,2,2,0,500,1.0,,,,,28.680837017451186,77.43698926573207,3.785,2.733,2.132,14.151,16.232,10.192,5.951,25.5,11666.67,11000.0,18.03,3.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,62.7,59.0,37.0,11,0.636,0,228,126,207,228,239.7,250.0,1.0,0.94,,5.525452939131784,0.6626879730752367,2.946016681308058,6033.485000000001,4.375580613857497,1.6818665893626488
PROP-FEA0BBA45032,20000000,Bengaluru,Rmv Extension Stage 2,Independent House,6,3,1,1665,,,,,,12.782379908741133,77.63431662523175,6.062,2.751,7.204,17.228,5.21,0.721,3.489,27.9,121000.0,75000.0,37.5,5.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,277.5,0.5,,,5.629418059367339,,3.6506582412937374,6033.485000000001,8.95901026588349,2.298477695763661
PROP-EDFC1FA0B6ED,7000000,Delhi,Chhattarpur,Apartment,3,3,0,1350,4.0,4.0,,,,28.912953682719976,77.21763563337183,2.448,6.592,12.423,19.45,10.831,12.141,15.397,17.1,19692.31,18000.0,23.33,26.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,228,126,207,228,239.7,450.0,1.0,,1.0,6.111467339502679,,3.191710156795432,6033.485000000001,2.651867038701513,1.295238554266413
PROP-25B4531D161F,65000000,Mumbai,Girgaon,Apartment,4,2,1,2000,8.0,16.0,,,,19.302272352863472,72.94884853656221,2.117,9.356,8.91,16.899,17.927,4.311,6.871,16.1,84000.0,85000.0,106.67,5.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,102,56,92,102,105.7,500.0,0.5,,0.5,6.2166061010848646,,4.679070993827626,6033.485000000001,8.452826185861072,2.246313764080831
PROP-6521D7002DA4,30000000,Bengaluru,Lingadheeranahalli,Independent House,4,3,0,1500,,,,,,13.15547935235022,77.75653192463894,4.363,10.614,10.921,11.617,8.297,6.296,3.548,9.8,56584.17,35000.0,30.0,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,375.0,0.75,,,5.929589143389895,,3.4339872044851463,6033.485000000001,4.640767317727648,1.7300201054985995
PROP-17028BED9959,22500000,Chennai,Anna Nagar,Apartment,3,3,0,1461,3.0,3.0,,,,13.068836,80.24424350000001,2.381,3.72,4.413,5.811,2.722,2.397,0.854,34.6,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,56,30,49,56,62.3,487.0,1.0,0.753,1.0,6.190315405853148,0.5613286059390974,,6033.485000000001,,
PROP-C45641AA789B,11500000,Bengaluru,Junnasandra,Apartment,3,3,1,1656,1.0,4.0,,,North,12.87049773176354,77.55596783578163,4.311,2.01,1.461,13.118,5.109,2.566,0.665,38.7,35000.0,35000.0,35.0,1.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,56.2,32.0,18.0,7,0.429,0,64,34,55,64,67.3,552.0,1.0,,0.25,6.315358001522335,,3.58351893845611,6033.485000000001,4.203593584898232,1.649349460924581
PROP-DE360E7517B9,3500000,Delhi,Sector 38 Rohini,Apartment,3,3,1,1782,1.0,4.0,,,,28.6371827559502,77.42859137462982,2.953,2.529,4.584,11.419,11.309,10.289,4.531,24.3,41733.14,22000.0,27.78,1758.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,228,126,207,228,239.7,594.0,1.0,,0.25,6.38856140554563,,3.359680701459222,6033.485000000001,2.4554324432421417,1.23994761385672
PROP-C45DC18B193D,25000000,Bengaluru,Kumaraswamy Layout,Independent House,10,5,1,5000,,,,,,13.081602128524818,77.73775232519675,5.301,5.853,4.888,6.983,2.68,2.28,2.442,20.9,12000.0,12000.0,20.0,2.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,500.0,0.5,,,6.2166061010848646,,3.044522437723423,6033.485000000001,0.4773360669662723,0.3902405111584681
PROP-5F3153BD5853,16000000,Bengaluru,Koramangala,Apartment,3,3,0,1550,1.0,,,,,12.9955925,77.596478,2.497,3.029,3.562,4.983,2.748,1.418,2.487,41.6,83941.18,80000.0,50.0,17.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,516.667,1.0,,,6.249332178395373,,3.9318256327243257,6033.485000000001,10.265291762715536,2.421726473479173
PROP-1BF4AAED0959,9000000,Delhi,Mayur Vihar Ii,Apartment,3,3,1,1000,3.0,,,,,28.695622463369983,77.13362339447116,2.378,4.708,2.705,9.623,4.288,4.305,3.36,33.6,41733.14,22000.0,27.78,1758.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,86.0,43.0,37.0,48,0.146,0,182,105,171,182,201.7,333.333,1.0,,,5.812137502284356,,3.359680701459222,6033.485000000001,4.375580613857497,1.6818665893626488
PROP-782A69068285,9500000,Mumbai,Kurla East,Apartment,1,2,1,600,3.0,54.0,,,,19.345761435296115,73.03693746324139,9.24,15.163,9.417,18.417,25.946,10.295,2.694,2.1,44750.0,42500.0,64.29,8.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,85.2,27.0,23.0,7,0.714,0,102,56,92,102,105.7,600.0,2.0,,0.056,6.398594934535208,,4.178838885198542,6033.485000000001,14.088043643101788,2.713902618457291
PROP-35CEFFA365E5,6800000,Mumbai,Malad West,Apartment,1,2,1,450,4.0,4.0,,,,18.930284498272066,72.93850671974995,1.234,4.515,2.661,4.52,7.993,3.225,1.265,35.6,54833.33,47000.0,68.49,39.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,37.0,54.0,20.0,9,0.444,0,102,56,92,102,105.7,450.0,2.0,,1.0,6.111467339502679,,4.241182857326236,6033.485000000001,20.77295846982852,3.0806687626522287
PROP-87988AEB6503,27000000,Mumbai,Agripada,Apartment,2,2,0,600,3.0,,,,,18.926606001288192,73.07854377382833,10.939,3.673,9.976,5.832,6.634,4.31,7.938,13.7,80000.0,80000.0,106.67,1.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,102,56,92,102,105.7,300.0,1.0,,,5.707110264748875,,4.679070993827626,6033.485000000001,26.51867038701513,3.314864697472641
PROP-D912889A53AD,8300000,Bengaluru,Thippasandra,Apartment,2,3,0,1300,12.0,24.0,,,West,13.071348443735271,77.36704075082706,5.085,9.289,3.697,14.639,10.642,6.423,4.381,11.4,56584.17,35000.0,30.0,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,72.0,50.0,36.0,30,0.1,0,61,32,53,61,63.0,650.0,1.5,,0.5,6.478509642208569,,3.4339872044851463,6033.485000000001,5.354731520454979,1.8491996567710152
PROP-58BA6FA56B72,6500000,Bengaluru,Cox Town,Apartment,1,3,0,850,1.0,,,,,13.135159263833373,77.38382033419131,7.455,7.239,4.996,21.243,10.967,6.053,6.813,9.0,54666.67,47000.0,40.58,3.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Completed,100.0,25.0,26.0,10,0.6,0,61,32,53,61,63.0,850.0,3.0,,,6.746412128573375,,3.727619282429867,6033.485000000001,10.99744860167392,2.484694010654729
PROP-872F313098E2,4200000,Chennai,Senganmal,Apartment,2,3,0,986,7.0,14.0,,,,13.296567305144835,80.51122427318948,5.68,12.365,6.741,22.073,17.475,12.469,10.628,5.7,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,56.1,41.0,23.0,6,0.333,0,81,46,75,81,83.7,493.0,1.5,,0.5,6.202535517187923,,,6033.485000000001,,
PROP-A85525D6133D,35000000,Bengaluru,Vasanth Nagar,Apartment,4,4,1,2500,10.0,13.0,,,,12.9110290382029,77.58908207010535,1.771,1.224,0.748,9.334,4.199,2.631,3.729,53.0,168875.0,155000.0,70.45,4.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,66.7,24.0,16.0,12,0.583,0,64,34,55,64,67.3,625.0,1.0,,0.769,6.439350371100098,,4.268997904375876,6033.485000000001,12.331181729962037,2.590105782171399
PROP-F360C8E6C8CF,4400000,Chennai,Kelambakkam,Apartment,3,3,0,1237,3.0,,,,,12.921339710237437,80.15033455797683,3.391,6.973,5.818,13.289,13.325,2.827,6.877,16.2,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,59.2,49.0,29.0,4,0.25,0,56,30,49,56,62.3,412.333,1.0,,,6.024253563479035,,,6033.485000000001,,
PROP-CD1612C7C32D,9000000,Delhi,Pitampura,Apartment,2,3,1,1000,2.0,4.0,,,,28.72504340643921,77.34477896433398,4.179,7.845,6.232,8.679,12.018,0.908,2.5,24.5,28947.37,30000.0,29.17,19.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,228,126,207,228,239.7,500.0,1.5,,0.5,6.2166061010848646,,3.40684805317097,6033.485000000001,5.966700837078404,1.941141775134417
PROP-DEB0E650ADF6,5600000,Bengaluru,Kithaganur Colony,Apartment,2,3,0,1085,4.0,4.0,,,North,13.014925481794942,77.76098913661203,1.24,1.541,1.888,9.526,4.854,3.536,2.382,46.6,56584.17,35000.0,30.0,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,77.3,44.0,34.0,10,0.6,0,61,32,53,61,63.0,542.5,1.5,,1.0,6.298029706561264,,3.4339872044851463,6033.485000000001,6.415807351697208,2.003613850539028
PROP-7AEC3D8AF51E,8500000,Delhi,Dallupura,Apartment,2,3,0,1010,2.0,4.0,,,,28.63049510968214,77.05669990797587,1.958,2.979,10.128,7.135,6.143,5.327,1.069,34.4,41733.14,22000.0,27.78,1758.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,73.9,46.0,34.0,11,0.455,0,182,105,171,182,201.7,505.0,1.5,,0.5,6.226536669287466,,3.359680701459222,6033.485000000001,4.332258033522274,1.6737747945293129
PROP-789CDA94D692,14000000,Bengaluru,Vignana Kendra,Apartment,3,3,1,1614,7.0,14.0,,,,13.123859615889538,77.38251593135364,7.2,7.491,4.316,20.013,10.39,5.893,5.727,9.7,56584.17,35000.0,30.0,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,65.1,43.0,28.0,9,0.222,0,61,32,53,61,63.0,538.0,1.0,,0.5,6.289715570908998,,3.4339872044851463,6033.485000000001,4.312980778557293,1.6701530296488407
PROP-5A00403CB579,6800000,Bengaluru,Kamala Nagar,Apartment,2,3,1,1250,4.0,,,,,12.817804640535131,77.59612425736387,3.37,2.232,2.988,18.55,1.312,3.865,2.305,36.2,56584.17,35000.0,30.0,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,37.3,51.0,19.0,22,0.136,0,64,34,55,64,67.3,625.0,1.5,0.944,,6.439350371100098,0.6647477060382473,3.4339872044851463,6033.485000000001,5.568920781273177,1.8823495543572084
PROP-F84B60F447BC,11500000,Mumbai,Malad West,Apartment,1,2,1,750,22.0,,,,,18.930284498272066,72.93850671974995,1.234,4.515,2.661,4.52,7.993,3.225,1.265,35.6,54833.33,47000.0,68.49,39.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,54.5,44.0,24.0,8,0.5,0,102,56,92,102,105.7,750.0,2.0,,,6.621405651764134,,4.241182857326236,6033.485000000001,12.463775081897111,2.600002751601699
PROP-260B35950A7F,8800000,Mumbai,Malad East,Apartment,1,2,1,610,9.0,21.0,,,,19.136530749845065,72.61268998234127,1.418,8.045,11.548,30.709,8.416,5.805,8.848,22.8,61193.55,45000.0,76.0,31.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,90,48,79,90,96.3,610.0,2.0,0.607,0.429,6.415096959171596,0.4743690867553755,4.343805421853684,6033.485000000001,14.672215173143616,2.7518894103299942
PROP-1A6056801C5B,4850000,Mumbai,Mira Road East,Apartment,1,2,1,490,1.0,,,,,19.197998553696173,72.76651439546016,4.522,6.459,1.88,17.115,6.499,7.656,0.273,24.5,102803.9,60000.0,83.05,1696.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,90,48,79,90,96.3,490.0,2.0,0.837,,6.19644412779452,0.6081338062329886,4.431411859854625,6033.485000000001,24.35388096766696,3.232931813690769
PROP-5F64D028734D,13200000,Chennai,Sholinganallur,Apartment,3,3,1,1689,3.0,3.0,,,,13.0500795,80.2471525,1.108,2.135,4.909,4.732,3.168,3.764,1.357,43.6,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,56,30,49,56,62.3,563.0,1.0,,1.0,6.335054251498059,,,6033.485000000001,,
PROP-896211F77CB8,17500000,Bengaluru,Amrutahalli,Independent House,8,4,1,2600,,,,,,13.07596589837449,77.61095795614537,1.148,4.352,1.184,6.953,5.406,0.292,0.888,52.0,30000.0,30000.0,25.75,1.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,61,32,53,61,63.0,325.0,0.5,,,5.786897381366708,,3.2865344733420154,6033.485000000001,2.294884937337848,1.1923712469616892
PROP-E2A60BE0FE64,5000000,Delhi,Sector 16 Rohini,Apartment,1,2,1,430,0.0,3.0,,,,28.301364894791085,77.23875234215402,2.673,10.233,13.239,22.702,12.932,2.559,10.09,17.3,28500.0,28500.0,30.0,2.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,430.0,2.0,,0.0,6.066108090103747,,3.4339872044851463,6033.485000000001,13.182246035405775,2.651990903159314
PROP-310E52E75A13,8750000,Delhi,Nangloi,Villa,4,3,1,1250,,,,,North-East,28.810934507789064,77.54532046363317,10.604,12.02,8.121,16.328,33.203,16.23,8.426,2.5,8812.5,8500.0,13.41,8.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,228,126,207,228,239.7,312.5,0.75,,,5.747799360072976,,2.667922410011431,6033.485000000001,1.3524521897377717,0.8554582690988374
PROP-466FADC109DD,8900000,Bengaluru,Varthur,Villa,3,3,0,1350,,,,,,12.815833619069853,77.5181325201549,4.129,3.474,5.955,13.864,2.238,7.003,3.269,24.0,36600.0,35000.0,32.46,15.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,450.0,1.0,,,6.111467339502679,,3.510350695558678,6033.485000000001,5.156408130808497,1.8174935118310769
PROP-D794C410BA15,6000000,Delhi,Sector 16 Rohini,Apartment,3,2,1,700,2.0,3.0,,,,28.301364894791085,77.23875234215402,2.673,10.233,13.239,22.702,12.932,2.559,10.09,17.3,28500.0,28500.0,30.0,2.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,233.333,0.667,,0.667,5.456743180666437,,3.4339872044851463,6033.485000000001,8.097665421749264,2.2080178335484573
PROP-0E5F290C9DEE,3600000,Bengaluru,Sidedahalli,Apartment,2,3,1,900,2.0,3.0,,,,13.0544662852273,77.36167492587856,4.436,7.57,4.8,13.059,11.471,6.182,5.56,12.1,56584.17,35000.0,30.0,1777.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,14.5,55.0,8.0,15,0.267,0,61,32,53,61,63.0,450.0,1.5,,0.667,6.111467339502679,,3.4339872044851463,6033.485000000001,7.734612196212747,2.167293546059279
PROP-A3F122A8FBCA,1800000,Delhi,Najafgarh,Independent House,2,1,0,360,,,,,South,28.66517509407821,77.3438240849301,5.607,5.214,0.458,12.338,12.145,1.466,2.636,34.4,8406.25,8000.0,11.88,16.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,228,126,207,228,239.7,180.0,0.5,1.0,,5.198497031265826,0.6931471805599453,2.5556757206762075,6033.485000000001,4.419778397835855,1.6900549286075544
PROP-B311B7A31695,3000000,Chennai,Pammal,Apartment,2,2,0,770,1.0,2.0,,,,13.035131242441896,80.37525219571614,4.678,3.06,4.359,6.03,11.548,1.117,6.05,25.9,,,,,101.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,81,46,75,81,83.7,385.0,1.0,,0.5,5.955837369464831,,,6033.485000000001,,
PROP-27B31D025699,6500000,Mumbai,Sakinaka,Apartment,2,1,0,250,1.0,,,,,18.878574542454885,72.71309755254707,7.222,7.243,7.639,24.187,4.209,12.917,6.178,10.6,102803.9,60000.0,83.05,1696.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,90,48,79,90,96.3,125.0,0.5,,,4.836281906951478,,4.431411859854625,6033.485000000001,47.733606696627234,3.886368868001752
PROP-F8117BE0D442,6000000,Mumbai,Mira Road East,Apartment,1,2,0,585,0.0,7.0,,,,19.197998553696173,72.76651439546016,4.522,6.459,1.88,17.115,6.499,7.656,0.273,24.5,102803.9,60000.0,83.05,1696.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,53.1,49.0,26.0,13,0.308,0,90,48,79,90,96.3,585.0,2.0,,0.0,6.373319789577012,,4.431411859854625,6033.485000000001,20.398977220780868,3.063343127464209
