property_master_id,city,property_type,feature_changed,scenario,original_value,counterfactual_value,baseline_prediction,counterfactual_prediction,delta_price,delta_percent,validity
PROP-B8888E831EFC,Bengaluru,Apartment,bathrooms,2 Bathrooms,3,2,11126201.0,11320744.0,194543.0,1.75,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,bathrooms,3 Bathrooms,3,3,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,bathrooms,4 Bathrooms,3,4,11126201.0,11389183.0,262982.0,2.359999895095825,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,bathrooms,4 Bathrooms,5,4,27380700.0,27882688.0,501988.0,1.8300000429153442,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,bathrooms,5 Bathrooms,5,5,27380700.0,27380700.0,0.0,0.0,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,bathrooms,6 Bathrooms,5,6,27380700.0,26442792.0,-937908.0,-3.430000066757202,VALID
PROP-1F790EFD8125,Pune,Apartment,project_age,0 Years Age,,0,1847878.25,1854689.625,6811.3798828125,0.3700000047683716,VALID
PROP-1F790EFD8125,Pune,Apartment,project_age,0 Years Age,,0,1847878.25,1854689.625,6811.3798828125,0.3700000047683716,VALID
PROP-1F790EFD8125,Pune,Apartment,project_age,0 Years Age,,0,1847878.25,1854689.625,6811.3798828125,0.3700000047683716,VALID
PROP-1F790EFD8125,Pune,Apartment,project_age,0 Years Age,,0,1847878.25,1854689.625,6811.3798828125,0.3700000047683716,VALID
PROP-1F790EFD8125,Pune,Apartment,project_age,0 Years Age,,0,1847878.25,1854689.625,6811.3798828125,0.3700000047683716,VALID
PROP-731A2F56E657,Delhi,Apartment,project_age,0 Years Age,,0,3651072.5,3655776.25,4703.75,0.12999999523162842,VALID
PROP-731A2F56E657,Delhi,Apartment,project_age,0 Years Age,,0,3651072.5,3655776.25,4703.75,0.12999999523162842,VALID
PROP-731A2F56E657,Delhi,Apartment,project_age,0 Years Age,,0,3651072.5,3655776.25,4703.75,0.12999999523162842,VALID
PROP-731A2F56E657,Delhi,Apartment,project_age,0 Years Age,,0,3651072.5,3655776.25,4703.75,0.12999999523162842,VALID
PROP-731A2F56E657,Delhi,Apartment,project_age,0 Years Age,,0,3651072.5,3655776.25,4703.75,0.12999999523162842,VALID
PROP-B0FC8841569E,Chennai,Independent House,project_age,0 Years Age,,0,6269276.5,6189168.0,-80108.5,-1.2799999713897705,VALID
PROP-B0FC8841569E,Chennai,Independent House,project_age,0 Years Age,,0,6269276.5,6189168.0,-80108.5,-1.2799999713897705,VALID
PROP-B0FC8841569E,Chennai,Independent House,project_age,0 Years Age,,0,6269276.5,6189168.0,-80108.5,-1.2799999713897705,VALID
PROP-B0FC8841569E,Chennai,Independent House,project_age,0 Years Age,,0,6269276.5,6189168.0,-80108.5,-1.2799999713897705,VALID
PROP-B0FC8841569E,Chennai,Independent House,project_age,0 Years Age,,0,6269276.5,6189168.0,-80108.5,-1.2799999713897705,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,project_age,15.0 Years Age,20.0,15.0,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,project_age,20.0 Years Age,20.0,20.0,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,project_age,25.0 Years Age,20.0,25.0,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,project_age,30.0 Years Age,20.0,30.0,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,project_age,40.0 Years Age,20.0,40.0,11126201.0,11177635.0,51433.0,0.46000000834465027,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,project_age,0 Years Age,,0,27380700.0,27496048.0,115348.0,0.41999998688697815,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,project_age,0 Years Age,,0,27380700.0,27496048.0,115348.0,0.41999998688697815,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,project_age,0 Years Age,,0,27380700.0,27496048.0,115348.0,0.41999998688697815,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,project_age,0 Years Age,,0,27380700.0,27496048.0,115348.0,0.41999998688697815,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,project_age,0 Years Age,,0,27380700.0,27496048.0,115348.0,0.41999998688697815,VALID
PROP-1F790EFD8125,Pune,Apartment,median_monthly_rent,P10 (10000.00),23000.0,10000.0,1847878.25,1716565.875,-131312.375,-7.110000133514404,VALID
PROP-1F790EFD8125,Pune,Apartment,median_monthly_rent,P25 (18000.00),23000.0,18000.0,1847878.25,1847483.625,-394.6199951171875,-0.019999999552965164,VALID
PROP-1F790EFD8125,Pune,Apartment,median_monthly_rent,P50 (25000.00),23000.0,25000.0,1847878.25,1870254.375,22376.119140625,1.2100000381469727,VALID
PROP-1F790EFD8125,Pune,Apartment,median_monthly_rent,P75 (35000.00),23000.0,35000.0,1847878.25,1998572.375,150694.0,8.149999618530273,VALID
PROP-1F790EFD8125,Pune,Apartment,median_monthly_rent,P90 (51500.00),23000.0,51500.0,1847878.25,2003346.75,155468.5,8.40999984741211,VALID
PROP-731A2F56E657,Delhi,Apartment,median_monthly_rent,P10 (10000.00),12500.0,10000.0,3651072.5,3492926.5,-158146.0,-4.329999923706055,VALID
PROP-731A2F56E657,Delhi,Apartment,median_monthly_rent,P25 (18000.00),12500.0,18000.0,3651072.5,3633905.25,-17167.25,-0.4699999988079071,VALID
PROP-731A2F56E657,Delhi,Apartment,median_monthly_rent,P50 (25000.00),12500.0,25000.0,3651072.5,3664841.5,13769.25,0.3799999952316284,VALID
PROP-731A2F56E657,Delhi,Apartment,median_monthly_rent,P75 (35000.00),12500.0,35000.0,3651072.5,4096403.75,445331.25,12.199999809265137,VALID
PROP-731A2F56E657,Delhi,Apartment,median_monthly_rent,P90 (51500.00),12500.0,51500.0,3651072.5,4190920.75,539848.0,14.789999961853027,VALID
PROP-B0FC8841569E,Chennai,Independent House,median_monthly_rent,P10 (10000.00),,10000.0,6269276.5,6414619.5,145343.0,2.319999933242798,VALID
PROP-B0FC8841569E,Chennai,Independent House,median_monthly_rent,P25 (18000.00),,18000.0,6269276.5,6318158.0,48881.5,0.7799999713897705,VALID
PROP-B0FC8841569E,Chennai,Independent House,median_monthly_rent,P50 (25000.00),,25000.0,6269276.5,6269277.0,0.0,0.0,VALID
PROP-B0FC8841569E,Chennai,Independent House,median_monthly_rent,P75 (35000.00),,35000.0,6269276.5,6553599.5,284323.0,4.539999961853027,VALID
PROP-B0FC8841569E,Chennai,Independent House,median_monthly_rent,P90 (51500.00),,51500.0,6269276.5,6639286.0,370009.53125,5.900000095367432,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,median_monthly_rent,P10 (10000.00),35000.0,10000.0,11126201.0,11519699.0,393498.0,3.5399999618530273,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,median_monthly_rent,P25 (18000.00),35000.0,18000.0,11126201.0,11102332.0,-23869.0,-0.20999999344348907,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,median_monthly_rent,P50 (25000.00),35000.0,25000.0,11126201.0,11162060.0,35859.0,0.3199999928474426,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,median_monthly_rent,P75 (35000.00),35000.0,35000.0,11126201.0,11126202.0,0.0,0.0,VALID
PROP-B8888E831EFC,Bengaluru,Apartment,median_monthly_rent,P90 (51500.00),35000.0,51500.0,11126201.0,11223672.0,97471.0,0.8799999952316284,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,median_monthly_rent,P10 (10000.00),35000.0,10000.0,27380700.0,26791512.0,-589188.0,-2.1500000953674316,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,median_monthly_rent,P25 (18000.00),35000.0,18000.0,27380700.0,26929122.0,-451580.0,-1.649999976158142,VALID
PROP-B2BD4E3603E1,Bengaluru,Independent House,median_monthly_rent,P50 (25000.00),35000.0,25000.0,27380700.0,27400816.0,20116.0,0.07000000029802322,VALID
